Actual Flow,Predicted Flow,Actual Speed,Predicted Speed
1268.805805114029,1368.2068,45.142121691374406,50.642227
1248.8289564616448,1228.5581,45.72592327054666,48.013626
1100.4295093296475,950.1625,49.27796555648303,50.259262
801.7280580511401,792.77045,54.452115697664425,52.524315
556.2982031789911,472.36597,57.8000683056979,57.90176
351.7733241188666,270.94424,60.238251111768584,60.4747
303.2581202487906,216.11873,60.78132948567757,61.04575
210.98410504492048,203.1339,61.78260264039186,61.15949
295.6478921907394,276.5522,60.86543883629107,60.476486
608.6185210780926,470.4615,57.131047908190716,57.44775
881.6354526606772,903.7588,53.22160300719288,51.154095
1486.6485832757428,1331.9742,55.79195755923666,50.581856
1915.675190048376,1884.8782,55.79195755923666,56.647255
2115.4436765722185,2156.138,55.79195755923666,56.680687
2299.0404284727024,2289.2007,55.79195755923666,56.505116
2437.9270905321355,2356.6968,55.79195755923666,56.658432
2333.2864547339323,2406.9885,55.79195755923666,56.683224
2219.133033863165,2328.1313,55.79195755923666,56.437687
2127.810297166551,2254.2126,55.79195755923666,56.384193
2100.223220456116,2218.9553,55.79195755923666,56.42562
2147.7871458189356,2173.924,55.79195755923666,56.520336
2078.3438147892193,2095.6382,55.79195755923666,56.288082
1836.7190739460952,1620.4373,55.79195755923666,54.851936
1295.4416033172079,1465.9672,44.29951457498514,46.89521
1122.3089149965444,1273.3196,48.816649991387976,45.473072
1245.023842432619,1190.3899,45.83316473403633,46.568462
1274.5134761575673,1202.5669,44.968285639021296,46.204037
1058.5732550103662,1094.5259,50.118323287848476,46.147453
702.7950932964754,650.0634,55.869915002885115,55.017895
502.07532826537664,477.80338,58.47234019772499,58.27986
432.63199723566004,358.54813,59.30492463581146,59.27919
284.2325501036627,348.41992,60.991070520211075,59.33175
308.0145127850725,311.44955,60.728615429658454,59.922222
434.5345542501728,396.80402,59.282512053105194,58.95221
583.8852798894264,576.11066,57.449921848390005,56.56655
897.8071872840359,866.58374,52.961665120619166,51.39737
1338.2491361437455,1265.0793,42.725327457399466,51.240982
1606.5096751900483,1722.5741,55.79195755923666,56.10568
1784.3987560469939,1886.0421,55.79195755923666,56.171535
2115.4436765722185,2065.6824,55.79195755923666,56.178764
2077.3925362819627,2199.3938,55.79195755923666,56.148502
1877.62404975812,2181.317,55.79195755923666,56.294693
1864.306150656531,2015.3048,55.79195755923666,55.997185
1954.677608845888,1922.5857,55.79195755923666,55.94734
1986.0697995853488,1967.9324,55.79195755923666,56.07551
1730.1758811333793,1791.6146,55.79195755923666,55.673058
1229.8033863165167,1303.4315,46.25083580397796,46.749718
1002.447823082239,1112.1309,51.171931902727046,48.56991
901.6123013130614,924.81573,52.8999196747351,50.783
721.8206634416032,573.9164,55.60525602517062,56.866127
454.511402902557,375.24878,59.04585974890185,59.748894
263.30442294402206,175.77757,61.21976511103989,61.6505
147.24844505874222,71.56313,62.452020294335334,63.08439
93.97684865238423,66.60517,62.99876754426029,62.81325
97.78196268140981,49.941586,62.96008289910208,63.13654
136.78438147892192,96.235664,62.56030783538459,62.598927
410.7525915687629,289.72217,59.56113217316623,59.751167
1187.9471319972356,1331.1022,47.319726445297825,50.624344
2252.427781617139,2459.7397,55.79195755923666,56.595303
2512.1268140981338,2417.7908,55.79195755923666,55.83169
2115.4436765722185,2112.3496,55.79195755923666,56.23587
1989.8749136143747,1915.048,55.79195755923666,56.376347
1931.8469246717345,1976.7714,55.79195755923666,56.86267
1991.7774706288872,2047.5815,55.79195755923666,56.93023
1898.552176917761,2017.2788,55.79195755923666,57.079582
2000.338977194195,2167.4023,55.79195755923666,56.965496
2203.912577747063,2307.7515,55.79195755923666,57.16969
2374.1914305459572,2405.5762,55.79195755923666,57.055115
2710.94402211472,2562.8691,55.79195755923666,57.111973
2480.734623358673,2344.87,55.79195755923666,56.25819
1683.5632342778163,1657.9097,55.79195755923666,53.486294
1167.9702833448514,1304.2727,47.79556661308218,48.04851
1113.7474084312369,1138.3782,48.99912580720861,49.531353
790.3127159640635,899.27405,54.621240034917975,51.834705
431.68071872840363,482.1716,59.31612282237185,57.58866
223.3507256392536,214.85664,61.65068613311164,61.33247
124.41776088458879,116.33705,62.68771596783393,62.554073
82.56150656530754,61.116184,63.114489422005505,63.13887
96.8306841741534,45.31287,62.96975927674592,63.166374
122.51520387007601,118.144394,62.70726312158012,62.03644
418.3628196268141,415.1637,59.472334707922826,58.41841
1304.9543883897718,1504.9874,43.97684066172852,51.759144
2370.3863165169314,2575.0483,55.79195755923666,57.299202
2593.9367657221837,2605.7368,55.79195755923666,56.81309
2148.738424326192,2208.8674,55.79195755923666,56.940548
1947.0673807878368,1993.0519,55.79195755923666,56.392834
2016.5107118175536,2018.1051,55.79195755923666,56.86799
1994.6313061506567,2094.824,55.79195755923666,57.080395
2029.828610919143,2083.5847,55.79195755923666,57.007473
1998.4364201796823,2291.5266,55.79195755923666,57.06451
2253.379060124395,2410.0403,55.79195755923666,57.228844
2445.5373185901867,2504.1833,55.79195755923666,57.358364
2747.0926053904627,2691.5598,55.79195755923666,57.434635
2569.203524533518,2555.5688,55.79195755923666,57.187817
1930.8956461644782,1924.7743,55.79195755923666,56.620106
1517.0894955079473,1406.0442,55.79195755923666,45.931053
1343.9568071872839,1338.6802,42.486302559004244,47.431293
1120.4063579820317,1051.8663,48.8574252776854,50.39066
661.8901174844506,730.9269,56.427281517362644,53.59377
341.30926053904625,373.39587,60.35641303394749,59.04547
216.69177608845885,169.87363,61.721802409500604,61.942764
139.63821700069107,113.970024,62.530818825624316,62.555874
128.22287491361436,78.05903,62.648578525924,62.768696
132.02798894263995,98.17543,62.609383359351845,62.467472
400.2885279889426,389.9899,59.68268335292669,58.80587
1295.4416033172079,1315.4026,44.29951457498514,51.864544
2298.0891499654454,2594.3145,55.79195755923666,57.70912
2523.5421561852104,2622.316,55.79195755923666,56.63576
2258.135452660677,2240.6733,55.79195755923666,56.821907
2100.223220456116,2096.9963,55.79195755923666,56.50264
2059.3182446440915,2152.7786,55.79195755923666,56.998966
2170.6178299930893,2189.8337,55.79195755923666,56.894726
1966.0929509329646,2158.8228,55.79195755923666,56.885025
1892.8445058742227,2265.649,55.79195755923666,56.71986
2253.379060124395,2269.72,55.79195755923666,56.90711
2349.458189357291,2394.4773,55.79195755923666,57.002556
2698.577401520387,2620.9316,55.79195755923666,57.23214
2665.282653766413,2573.584,55.79195755923666,57.085667
1895.6983413959917,2209.7297,55.79195755923666,56.81977
1426.7180373185897,1466.0941,55.79195755923666,52.801067
1407.692467173462,1328.5203,38.573796211361305,47.13819
1118.5038009675188,1219.477,48.898070914487754,45.909874
613.3749136143746,779.6772,57.06917076920031,52.26788
346.06565307532827,382.25766,60.3027745078932,59.03154
156.76123013130615,175.02846,62.35318986380343,61.86568
132.97926744989633,107.65111,62.599575518251555,62.63805
124.41776088458879,68.795815,62.68771596783393,62.87242
131.07671043538355,107.246086,62.61918757665916,62.24631
393.62957843814786,419.18167,59.759709325524796,58.06619
1360.1285418106424,1341.7505,41.75470699933178,53.105072
2306.650656530753,2612.9092,55.79195755923666,57.85912
2629.1340704906706,2642.503,55.79195755923666,56.695866
2187.740843123704,2253.3945,55.79195755923666,56.90125
2046.0003455425017,2069.3474,55.79195755923666,56.412216
1996.5338631651691,2119.6914,55.79195755923666,56.954227
2046.951624049758,2148.738,55.79195755923666,56.84356
1975.6057360055286,2074.255,55.79195755923666,56.78381
1972.7519004837593,2220.4963,55.79195755923666,56.672394
2140.1769177608844,2297.921,55.79195755923666,56.9504
2340.8966827919835,2356.5645,55.79195755923666,56.96931
2728.067035245335,2595.6191,55.79195755923666,57.222088
2488.344851416724,2566.8967,55.79195755923666,57.039547
1926.1392536281962,2012.95,55.79195755923666,56.73323
1512.3331029716658,1436.3027,55.79195755923666,52.34004
1526.6022805805112,1314.397,55.79195755923666,47.716328
1146.0908776779543,1238.034,48.29548569712352,47.946655
757.0179682100897,842.24896,55.105936966208155,52.44943
434.5345542501728,535.7997,59.282512053105194,57.584866
248.0839668279198,248.98634,61.384790596411484,60.757877
177.68935729094673,138.74774,62.134443646742426,62.320442
182.44574982722872,94.82109,62.084472035871,62.617294
153.90739460953696,114.60882,62.38287797558584,62.21392
458.3165169315826,366.09296,59.00050616075467,59.124268
1279.2698686938493,1230.2875,44.820783482000024,49.501617
2322.8223911541118,2475.983,55.79195755923666,57.545467
2537.8113337940567,2576.7239,55.79195755923666,56.79057
2098.3206634416033,2254.1455,55.79195755923666,56.73822
1993.6800276434003,2066.1687,55.79195755923666,56.504105
2059.3182446440915,2092.587,55.79195755923666,56.853523
2101.1744989633726,2176.1152,55.79195755923666,56.85283
2069.7823082239115,2126.3923,55.79195755923666,56.88269
2037.438838977194,2253.7175,55.79195755923666,56.81859
2328.5300621976503,2327.2551,55.79195755923666,56.96662
2438.878369039392,2461.6848,55.79195755923666,57.11536
2787.9975812024877,2650.24,55.79195755923666,57.25223
2498.8089149965444,2593.5283,55.79195755923666,57.229942
1758.7142363510713,2019.2562,55.79195755923666,56.761093
1448.597442985487,1415.9949,55.79195755923666,53.536156
1320.174844505874,1346.8363,43.43118443625808,50.800316
1232.657221838286,1243.2922,46.17383825910839,46.42731
895.9046302695231,922.81976,52.992453338426174,50.309944
786.5076019350379,617.74677,54.677273141737054,55.838474
536.3213545266068,361.03412,58.05014022756199,59.44345
425.9730476848652,305.36273,59.38319896500826,59.861443
303.2581202487906,230.79643,60.78132948567757,60.70881
270.9146510020732,227.6094,61.13684489246632,60.968884
299.453006219765,354.7612,60.82341989126274,59.703804
598.1544574982723,524.73505,57.26654167342354,56.932648
950.1275051831375,911.4295,52.091815010760804,51.415955
1603.6558396682792,1372.5985,55.79195755923666,52.03829
1968.946786454734,1928.4253,55.79195755923666,56.585983
2254.3303386316516,2174.7505,55.79195755923666,56.720234
2401.7785072563925,2335.444,55.79195755923666,56.566113
2451.244989633725,2392.3645,55.79195755923666,56.64312
2336.1402902557015,2401.7698,55.79195755923666,56.57219
2250.525224602626,2293.6055,55.79195755923666,56.307617
2144.9333102971664,2261.703,55.79195755923666,56.354904
2178.22805805114,2235.9604,55.79195755923666,56.49582
2199.156185210781,2196.7378,55.79195755923666,56.557568
2216.279198341396,1991.9288,55.79195755923666,55.98294
1724.468210089841,1604.8684,55.79195755923666,54.357185
1232.657221838286,1496.2393,46.17383825910839,46.802715
1166.0677263303385,1260.7599,47.83988109390039,45.71613
1225.0469937802347,1210.2185,46.377886490685334,46.738693
1207.9239806496198,1194.5977,46.822841640508514,45.954613
1003.3991015894954,1009.0239,51.15468738933936,48.186462
610.5210780926054,585.4774,57.10631889788133,56.05381
488.7574291637872,411.517,58.63439536703636,58.956066
363.18866620594326,334.53903,60.10868466443536,59.49305
347.01693158258456,302.49442,60.29203254665487,59.879456
328.94263994471316,331.65048,60.49532185086729,59.728256
375.55528680027635,450.9188,59.967528163003934,58.39134
501.12404975812024,554.5598,58.48395443076211,57.127014
829.3151347615756,802.6497,54.03682574090763,53.168896
1314.4671734623357,1157.0988,43.640418376566714,47.960083
1646.4633724948167,1704.3679,55.79195755923666,56.04036
1889.9906703524534,1914.2288,55.79195755923666,56.375042
2158.2512093987557,2126.416,55.79195755923666,56.29881
1951.8237733241187,2228.027,55.79195755923666,56.306805
1908.064961990325,2113.9456,55.79195755923666,56.27531
2035.5362819626814,2006.338,55.79195755923666,56.05835
2094.515549412578,2031.9425,55.79195755923666,56.279034
1995.582584657913,2136.5544,55.79195755923666,56.497932
1703.5400829302005,1858.0906,55.79195755923666,55.80919
1365.836212854181,1318.9158,41.47287829031658,46.436275
1031.9374568071871,1164.493,50.62785382829804,47.61298
991.9837595024187,971.1154,51.36033765872163,50.315136
706.600207325501,607.4717,55.81726703226728,56.233078
468.78058051140295,387.89282,58.87531864055918,59.132416
262.3531444367657,162.93152,61.23011092018204,61.776886
149.151002073255,91.43322,62.432283853597816,62.794807
93.97684865238423,69.54664,62.99876754426029,62.715553
107.29474775397374,42.533634,62.86312688851651,63.173107
135.8331029716655,98.05259,62.57013021194342,62.47044
370.7988942639944,253.44319,60.021917589852194,60.142143
1143.2370421561852,1138.1261,48.35919283209022,50.203114
2291.430200414651,2444.6863,55.79195755923666,56.52919
2567.3009675190046,2507.969,55.79195755923666,55.97933
2212.4740843123705,2153.8394,55.79195755923666,56.224415
1868.1112646855565,1948.2716,55.79195755923666,56.396095
1925.1879751209399,1970.9532,55.79195755923666,56.61256
1979.4108500345542,1995.8096,55.79195755923666,56.8263
1904.2598479612993,2034.1509,55.79195755923666,56.9721
1891.8932273669661,2120.1204,55.79195755923666,56.835175
2144.9333102971664,2309.8477,55.79195755923666,57.082073
2405.5836212854183,2343.428,55.79195755923666,56.98034
2587.277816171389,2582.6736,55.79195755923666,57.017136
2424.609191430546,2327.4014,55.79195755923666,56.053238
1626.4865238424325,1693.1338,55.79195755923666,54.656265
1258.3417415342087,1299.1023,45.45245603259011,47.3493
1130.870421561852,1147.0446,48.631522833224444,48.808067
853.0970974429854,912.63983,53.67095250204046,51.62696
472.5856945404285,484.2777,58.82962515216618,57.47249
288.0376641326883,250.81795,60.949263792591786,60.86441
124.41776088458879,135.17516,62.68771596783393,62.19343
95.87940566689701,77.97692,62.97943217431995,62.932343
101.58707671043537,49.498665,62.92134251255054,63.165092
132.02798894263995,104.66064,62.609383359351845,62.227905
436.4371112646856,376.0099,59.26007780538224,58.959003
1261.1955770559778,1563.6212,45.36884704133678,54.054977
2345.6530753282655,2539.1238,55.79195755923666,57.18846
2581.5701451278505,2589.9832,55.79195755923666,56.53267
2230.5483759502417,2206.9856,55.79195755923666,56.852264
2016.5107118175536,2031.7065,55.79195755923666,56.539314
2016.5107118175536,2056.9402,55.79195755923666,56.90091
2123.0539046302692,2115.8767,55.79195755923666,57.028854
1998.4364201796823,2106.9436,55.79195755923666,56.98937
2001.2902557014513,2295.4858,55.79195755923666,56.982353
2298.0891499654454,2363.6636,55.79195755923666,57.127544
2456.0013821700068,2502.2705,55.79195755923666,57.270046
2783.2411886662057,2681.4404,55.79195755923666,57.333324
2537.8113337940567,2574.143,55.79195755923666,57.108055
1963.2391154111956,1964.3801,55.79195755923666,56.541878
1456.2076710435383,1410.522,55.79195755923666,46.044083
1426.7180373185897,1366.2986,55.79195755923666,47.272877
1096.624395300622,1092.0032,49.35655892573767,50.429012
775.0922598479613,752.1748,54.844368864660346,53.368446
436.4371112646856,500.54736,59.26007780538224,57.44721
247.1326883206634,238.84785,61.39506897831923,60.840687
146.29716655148582,133.40828,62.46188297907834,62.335247
135.8331029716655,87.037964,62.57013021194342,62.747505
164.37145818935727,93.72168,62.27385709922396,62.571228
425.0217691776089,381.50235,59.394359564872424,58.95279
1281.172425708362,1315.2539,44.76108137288607,50.595226
2347.555632342778,2511.1436,55.79195755923666,57.57894
2527.3472702142362,2607.046,55.79195755923666,56.8049
2173.4716655148586,2268.5107,55.79195755923666,56.811367
2095.466827919834,2088.2148,55.79195755923666,56.566196
2115.4436765722185,2147.918,55.79195755923666,56.962666
2077.3925362819627,2229.6558,55.79195755923666,57.01838
2017.46199032481,2141.559,55.79195755923666,56.90751
2128.761575673808,2274.023,55.79195755923666,56.834602
2257.184174153421,2378.035,55.79195755923666,57.034218
2475.0269523151346,2508.2188,55.79195755923666,57.191307
2826.9999999999995,2683.392,55.79195755923666,57.33795
2580.6188666205944,2673.509,55.79195755923666,57.32871
1916.6264685556323,2067.6665,55.79195755923666,56.83339
1421.0103662750514,1454.0125,55.79195755923666,54.318306
1350.6157567380785,1361.184,42.19565547237952,51.213497
1030.9861782999308,1209.9774,50.645721828260946,46.58991
761.7743607463717,791.3655,55.03745305567305,52.513226
330.845196959226,447.45602,60.474002736563754,58.33926
192.90981340704906,203.42888,61.974195112218716,61.473286
129.17415342087077,103.89099,62.638785155942585,62.71848
104.44091223220457,68.3638,62.892250497043804,62.94567
151.0535590877678,92.35555,62.41253262353512,62.521915
446.9011748445059,414.00027,59.13629935227644,58.480896
1313.5158949550794,1492.6704,43.67473072741205,53.227505
2321.8711126468556,2568.1755,55.79195755923666,57.60855
2614.8648928818243,2592.4211,55.79195755923666,56.48347
2317.1147201105737,2288.9746,55.79195755923666,56.85061
2054.5618521078095,2165.2478,55.79195755923666,56.63761
2072.636143745681,2154.8933,55.79195755923666,56.9486
2112.589841050449,2171.9897,55.79195755923666,56.830547
2065.0259156876295,2158.52,55.79195755923666,56.82491
2051.70801658604,2282.7456,55.79195755923666,56.77575
2250.525224602626,2354.3943,55.79195755923666,56.988926
2534.0062197650313,2468.6272,55.79195755923666,57.113197
2698.577401520387,2699.2466,55.79195755923666,57.323933
2624.3776779543887,2592.8613,55.79195755923666,57.093754
2045.0490670352453,2069.8555,55.79195755923666,56.762005
1435.2795438838973,1504.9396,55.79195755923666,53.595055
1414.3514167242568,1376.1954,37.6882647362564,46.855846
1206.021423635107,1208.8805,46.87114924499263,46.239193
818.8510711817553,854.8094,54.1954698980673,50.957245
434.5345542501728,506.71988,59.282512053105194,57.408703
280.4274360746371,236.83249,61.032807220038784,61.048492
203.37387698686933,141.25351,61.86344664076315,62.134335
171.03040774015201,124.951385,62.20424335074764,62.119488
162.4689011748445,137.84769,62.2937127939225,61.975048
448.8037318590187,334.34415,59.113722733812125,59.435383
1277.3673116793364,850.7405,44.88008083461393,51.131256
2205.815134761576,2352.024,55.79195755923666,56.982697
2549.2266758811334,2593.298,55.79195755923666,56.995964
2078.3438147892193,2283.2817,55.79195755923666,56.73899
2046.0003455425017,2128.5554,55.79195755923666,56.555534
2197.253628196268,2144.9934,55.79195755923666,56.902527
2187.740843123704,2282.076,55.79195755923666,56.833595
2015.5594333102972,2220.7407,55.79195755923666,56.84927
2057.4156876295783,2229.195,55.79195755923666,56.607666
2249.5739460953696,2285.3323,55.79195755923666,56.829063
2424.609191430546,2357.7021,55.79195755923666,56.91652
2669.0877677954386,2577.3633,55.79195755923666,57.09818
2416.998963372495,2516.4788,55.79195755923666,56.97791
1881.4291637871459,1913.3539,55.79195755923666,56.577503
1356.323427781617,1443.2816,41.93506872918891,49.873745
1267.8545266067724,1315.3353,45.17077140050254,44.243095
1110.8935729094678,1218.7651,49.05938125779892,45.280422
1017.6682791983413,891.40735,50.89361191706651,51.376984
738.9436765722182,660.9068,55.3639585543925,55.807392
511.5881133379406,429.47113,58.355864907556594,58.408592
312.77090532135446,267.68658,60.67578842324684,60.46933
249.03524533517617,207.8156,61.37450803886707,61.23291
202.42259847961296,186.25578,61.87353432856917,61.544163
270.9146510020732,265.12494,61.13684489246632,60.644356
601.0082930200415,453.61334,57.22967489036646,57.93297
887.3431237042155,883.08826,53.130312578867624,51.89743
1556.0919143054596,1406.7211,55.79195755923666,51.5146
1905.2111264685557,1924.6405,55.79195755923666,56.44555
2164.910158949551,2152.4292,55.79195755923666,56.540226
2341.8479612992396,2290.952,55.79195755923666,56.56587
2490.247408431237,2391.1094,55.79195755923666,56.753155
2234.3534899792676,2443.118,55.79195755923666,56.77503
2212.4740843123705,2282.0571,55.79195755923666,56.388737
2060.2695231513476,2208.7183,55.79195755923666,56.39477
2060.2695231513476,2221.7073,55.79195755923666,56.549713
2279.063579820318,2113.8003,55.79195755923666,56.459457
2063.123358673117,2092.98,55.79195755923666,56.119286
1811.0345542501727,1571.7555,55.79195755923666,50.86825
1294.4903248099515,1461.0608,44.33108845614199,48.179127
1098.5269523151346,1263.672,49.317320544074526,46.58012
1270.7083621285417,1159.1082,45.0845489912477,47.78642
1306.8569454042847,1230.2727,43.910711693294395,46.101784
1033.8400138217,1079.3727,50.59205185508306,45.98143
638.1081548030407,648.0838,56.74442393538352,55.12439
425.0217691776089,454.75558,59.394359564872424,58.57672
350.8220456116102,328.3853,60.24901697048057,59.690792
262.3531444367657,286.72202,61.23011092018204,60.04737
248.0839668279198,258.8164,61.384790596411484,60.415455
362.2373876986869,335.4204,60.11950853415328,59.4575
484.00103662750524,500.765,58.691990822759855,57.3958
863.5611610228058,765.4135,53.507535880889414,53.51049
1254.536627505183,1266.0371,45.562788749620694,51.030407
1607.4609536973048,1711.5234,55.79195755923666,56.200184
1963.2391154111956,1890.6179,55.79195755923666,56.170475
2042.195231513476,2136.1133,55.79195755923666,56.38939
1980.3621285418105,2198.9949,55.79195755923666,56.34822
1910.918797512094,2095.7378,55.79195755923666,56.406155
1950.8724948168624,1990.4707,55.79195755923666,56.11495
2015.5594333102972,1997.539,55.79195755923666,56.293
2105.9308914996545,2035.2139,55.79195755923666,56.33712
1790.1064270905322,1932.055,55.79195755923666,56.03361
1232.657221838286,1332.872,46.17383825910839,47.644466
1100.4295093296475,1124.9548,49.27796555648303,47.68201
909.2225293711125,999.0669,52.775743982335385,49.43444
682.8182446440912,580.5459,56.144051146915196,56.73269
453.5601243953006,334.1245,59.05718416179959,60.389828
266.1582584657913,153.99693,61.18870211221822,62.066544
146.29716655148582,75.98684,62.46188297907834,63.031647
88.26917760884588,64.127716,63.056690521239126,62.84383
87.31789910158949,43.191372,63.06633226622375,63.23172
123.4664823773324,84.81167,62.69749133867398,62.74086
369.84761575673804,280.953,60.03278065864131,59.853703
1175.5805114029024,1247.2462,47.616607468389255,50.45753
2197.253628196268,2491.172,55.79195755923666,56.729862
2604.4008293020042,2457.46,55.79195755923666,55.987827
2083.100207325501,2105.0908,55.79195755923666,56.462753
1889.039391845197,1892.0383,55.79195755923666,56.203285
1834.8165169315826,1934.1758,55.79195755923666,56.721485
